lr-AdamW,step,val_accuracy_NORMAL,val_accuracy_AMD,val_accuracy_DME,val_loss,epoch,train_accuracy_NORMAL,train_accuracy_AMD,train_accuracy_DME,train_loss,test_accuracy_NORMAL,test_accuracy_AMD,test_accuracy_DME,test_loss
0.001,0,,,,,,,,,,,,,
,142,0.8764983415603638,0.1631888747215271,0.582628071308136,0.8303238153457642,0,,,,,,,,
,142,,,,,0,0.8709210753440857,0.14687082171440125,0.5408364534378052,{'loss': 0.8071333169937134},,,,
0.001,143,,,,,,,,,,,,,
,285,0.9046494960784912,0.1369716376066208,0.576837420463562,0.8126595616340637,1,,,,,,,,
,285,,,,,1,0.8770120739936829,0.2240583598613739,0.6151405572891235,{'loss': 0.6991679668426514},,,,
0.001,286,,,,,,,,,,,,,
,428,0.8928441405296326,0.17495986819267273,0.5924276113510132,0.8133770227432251,2,,,,,,,,
,428,,,,,2,0.8786330819129944,0.2533472180366516,0.6218404769897461,{'loss': 0.7156182527542114},,,,
0.001,429,,,,,,,,,,,,,
,571,0.8797675371170044,0.3039058446884155,0.5594654679298401,0.8506725430488586,3,,,,,,,,
,571,,,,,3,0.8817209601402283,0.2717941105365753,0.6246440410614014,{'loss': 0.6477257609367371},,,,
0.001,572,,,,,,,,,,,,,
,714,0.8739556670188904,0.2808988690376282,0.6035634875297546,0.7719497680664062,4,,,,,,,,
,714,,,,,4,0.8791515827178955,0.27843955159187317,0.6299332976341248,{'loss': 0.7318751215934753},,,,
0.001,715,,,,,,,,,,,,,
,857,0.8345441222190857,0.2792937457561493,0.6636971235275269,0.6504871845245361,5,,,,,,,,
,857,,,,,5,0.8810568451881409,0.29109588265419006,0.6295486688613892,{'loss': 0.6787189245223999},,,,
0.001,858,,,,,,,,,,,,,
,1000,0.8536142110824585,0.23274478316307068,0.6681514382362366,0.6414904594421387,6,,,,,,,,
,1000,,,,,6,0.8798014521598816,0.2984674870967865,0.6366819739341736,{'loss': 0.697647213935852},,,,
0.001,1001,,,,,,,,,,,,,
,1143,0.8717762231826782,0.30283573269844055,0.6000000238418579,0.775743305683136,7,,,,,,,,
,1143,,,,,7,0.882806122303009,0.2987632155418396,0.6371603608131409,{'loss': 0.6772365570068359},,,,
0.001,1144,,,,,,,,,,,,,
,1286,0.8699600696563721,0.24719101190567017,0.632962167263031,0.728561520576477,8,,,,,,,,
,1286,,,,,8,0.8778784275054932,0.30795589089393616,0.6359159350395203,{'loss': 0.6936551332473755},,,,
0.001,1287,,,,,,,,,,,,,
,1429,0.9113694429397583,0.2568218410015106,0.5380846261978149,0.8905806541442871,9,,,,,,,,
,1429,,,,,9,0.8773789405822754,0.3180128037929535,0.6389923095703125,{'loss': 0.6472978591918945},,,,
0.001,1430,,,,,,,,,,,,,
,1572,0.8127497434616089,0.41144996881484985,0.6369710564613342,0.7494416832923889,10,,,,,,,,
,1572,,,,,10,0.8833421468734741,0.3079898953437805,0.6381651163101196,{'loss': 0.6250953674316406},,,,
0.001,1573,,,,,,,,,,,,,
,1715,0.888485312461853,0.26859283447265625,0.6146993041038513,0.7590318322181702,11,,,,,,,,
,1715,,,,,11,0.8807365894317627,0.3193577229976654,0.6389800906181335,{'loss': 0.6972858905792236},,,,
0.001,1716,,,,,,,,,,,,,
,1858,0.8563385605812073,0.3542000949382782,0.6187082529067993,0.7760692834854126,12,,,,,,,,
,1858,,,,,12,0.8813886046409607,0.3144897222518921,0.6406078934669495,{'loss': 0.6862754821777344},,,,
0.001,1859,,,,,,,,,,,,,
,2001,0.8986560106277466,0.2568218410015106,0.5888641476631165,0.8153809309005737,13,,,,,,,,
,2001,,,,,13,0.8799923062324524,0.31939277052879333,0.6438896059989929,{'loss': 0.6558659672737122},,,,
0.001,2002,,,,,,,,,,,,,
,2144,0.8701416850090027,0.26324236392974854,0.6440979838371277,0.7135152220726013,14,,,,,,,,
,2144,,,,,14,0.8818764686584473,0.3191014528274536,0.6427556276321411,{'loss': 0.6287001371383667},,,,
0.001,2145,,,,,,,,,,,,,
,2287,0.9046494960784912,0.27608346939086914,0.5581291913986206,0.8499653339385986,15,,,,,,,,
,2287,,,,,15,0.8784943222999573,0.3210831582546234,0.6488674879074097,{'loss': 0.6602237820625305},,,,
0.001,2288,,,,,,,,,,,,,
,2430,0.8665092587471008,0.33547350764274597,0.6124721765518188,0.7985918521881104,16,,,,,,,,
,2430,,,,,16,0.8839664459228516,0.3253460228443146,0.6428649425506592,{'loss': 0.5984702110290527},,,,
,2431,,,,,17,,,,,0.8683627247810364,0.2609795928001404,0.6891759037971497,0.66743004322052
,2431,,,,,17,,,,,0.8536142110824585,0.23274478316307068,0.6681514382362366,0.6414904594421387
,2431,,,,,17,,,,,0.6548295617103577,0.08713693171739578,0.7120799422264099,0.3367132544517517
